"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
271.909947695943,11.9593791849911,13.869008559268,5.41716983774677,14.6630825684406,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
339.352074939368,7.51774133183062,14.5231134793721,12.9488108004443,12.7335576224141,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
203.131732281626,8.93995576305315,7.18144561862573,11.7327908077277,10.3568828012794,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
217.32290522125,13.618718276266,10.476144941058,5.72725124191493,5.07579524768516,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
341.214555920182,9.21193997841328,7.82332255272195,8.96397415082902,14.8176560364664,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
275.966416404189,12.8772123111412,13.6028800578788,10.0028917775489,10.2997159352526,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
307.972864601018,11.949130075518,5.87003053398803,12.4070418719202,8.85850350139663,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
367.827889861106,10.4845779994503,9.47318280581385,10.3059675265104,9.35797593556345,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
409.671506526563,14.5677006314509,11.3340769452043,12.0464983186685,14.2606298928149,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
258.362957633393,10.2464617695659,6.38438655994833,7.13217979762703,8.59154695644975,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
228.261071325718,12.4786098650657,6.1672079958953,7.86938118282706,5.44228759827092,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
318.957506046486,8.99693048559129,8.25912902597338,6.35670640971512,12.3938654386438,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
326.467127813332,9.95864604832605,12.8843736718409,13.8189010717906,7.66231170156971,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
281.078536301398,5.01478277845308,12.3179924162105,9.78483679937199,10.2847842359915,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
254.188698197783,6.18256629211828,10.3451771382242,6.40993013279513,13.6889510625042,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
206.171228551719,10.5164173594676,11.4927716972306,5.24856910808012,5.93772943830118,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1
259.034993600179,9.65858865762129,13.22970086243,14.7935601253994,10.9201518446207,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
324.335633802046,13.0772656854242,6.59617671044543,10.0595517363399,9.97023577103391,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
249.889269609114,6.86024686787277,11.4853202924132,10.9312703716569,8.01119721261784,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
233.363250059531,11.1437235539779,8.46935677342117,8.54483769275248,8.72110351920128,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
318.41827453271,5.29746575281024,8.2451486797072,11.6232195449993,13.7705033412203,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0
391.66645094084,7.61917478404939,8.62930956063792,14.0940123074688,9.94271325878799,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
309.581173671769,14.6743360976689,7.9501284006983,14.5131986332126,10.3212150302716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266.330354211478,8.82720149122179,6.67337014572695,10.996970704291,11.4236483839341,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
124.929804521605,12.059027873911,10.6389741692692,5.18790356116369,8.20006113499403,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
314.255448441729,12.0925249927677,8.57405312126502,9.32887352304533,5.50013788277283,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0
122.989433740068,12.8506254567765,8.49520501215011,7.23598934011534,5.54128336487338,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
167.667136934485,11.2703390419483,8.46597117604688,8.4693757048808,6.12079406157136,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
285.641156308692,6.7421707091853,5.7396761002019,6.67453387985006,10.6413127924316,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234.72228587288,8.54162315139547,8.5895969113335,5.50245760474354,11.548139329534,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
214.072016578675,8.90187181299552,13.2221663673408,12.5960805430077,5.02793099964038,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
247.109256088851,7.47061948291957,7.30862202588469,11.4727020729333,13.488167298492,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0
242.294289873478,11.6273711202666,5.45126198558137,7.42054732050747,13.6967599508353,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
235.825528991506,14.2835519416258,7.36781853251159,8.29774618614465,6.98555000126362,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
372.448156274367,12.4453606666066,13.7456793617457,14.9259156105109,9.43388474639505,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
151.773474640177,14.7901724115945,5.75622821226716,8.72816351708025,5.26935187168419,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268.115097515547,9.41011722432449,12.3795439722016,9.16305158054456,12.9820840340108,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
324.407636249837,12.3801236716099,5.00128496671095,13.9280689833686,12.0684403786436,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
332.484275628533,14.3030844186433,10.8710286812857,9.52476436737925,13.5230254940689,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165.544179378202,10.6155042280443,6.97927361354232,7.34542574267834,6.19224098045379,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0
243.576608649115,5.38461297517642,12.2758102044463,6.43909750739112,11.912921059411,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1
256.938828461611,6.61134648369625,8.31994500709698,7.79954302124679,8.45306591596454,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1
333.023839041989,10.9677011007443,14.2490027355962,8.65384863223881,13.2852718536742,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
205.071591790989,7.87355782464147,13.6792318196967,5.90782064013183,6.50750677101314,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0
183.470570841802,12.4204541533254,10.9903574502096,7.90651137707755,6.75411807838827,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
326.252802439048,8.24955767486244,9.58070850698277,5.64988501369953,12.0990489143878,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0
319.890000150724,11.6452150256373,10.9109870134853,6.07118663843721,12.9371049138717,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
307.489907760462,13.5493091540411,5.88983101537451,9.87676971359178,11.8450247705914,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
374.933550508579,14.6432516048662,6.26088684890419,10.29110473115,14.3742392677814,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
225.483019826005,10.2061740099452,7.89959203451872,11.6789973294362,9.4179272884503,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1
140.876562507753,8.47279608249664,5.65031105885282,7.53857280360535,6.51011109119281,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
244.029778019533,13.6995553900488,14.5934979780577,7.96452385373414,9.27208664594218,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
258.970403123677,9.53879418084398,5.11822320288047,6.72580978833139,7.76736662257463,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1
364.062215585588,5.62794725876302,6.0361938062124,13.3572399942204,14.9611048353836,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
283.954303085057,14.6831561019644,5.38308138027787,10.1732586487196,7.97991160536185,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
301.375167095107,5.68972858367488,10.9304522327147,13.6370753170922,6.34886500891298,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
181.754584616752,9.94694961467758,7.62366433860734,10.3556341817603,5.61436358373612,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
242.237108578842,9.46300540585071,10.4262236854993,14.4837162597105,8.83694199146703,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1
334.271286904019,9.28943083388731,9.61796440416947,13.7445466406643,11.0551704233512,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
172.276834992831,7.55696428474039,6.94479651516303,10.3616577759385,7.60908267693594,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0
378.739756704262,14.3338461755775,6.54356748796999,9.32105966843665,13.3394692582078,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
335.405183644855,14.0150274056941,6.73862695228308,5.84664940601215,14.8268362693489,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
199.76632955498,14.0515170572326,13.0531818512827,11.5008465619758,11.4395680325106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
146.302273126807,12.65780137619,8.13336475286633,5.28883469291031,6.41123585170135,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
267.878016006533,6.49913913803175,8.63790705800056,9.97078926069662,14.3798009958118,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
331.016656697734,9.18140554102138,11.9772379333153,14.3529472523369,13.0583596229553,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
157.064008736798,12.6984849642031,5.22834005765617,7.47960922773927,6.93807725794613,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
220.300463894974,10.5005432316102,5.32919941237196,7.61281766463071,9.37885992927477,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
197.888341108871,11.4705712976865,13.2823626208119,5.89940557954833,11.098384000361,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
187.731608996369,11.9743272475898,11.7253642971627,9.31655360152945,8.33603828912601,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
261.327120692882,7.7151519083418,5.68643480073661,9.10548235289752,13.7945078359917,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
258.492902157357,5.18975641578436,13.2474570022896,12.0910889771767,10.8943639858626,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
320.949062876665,11.9293033122085,8.22574078803882,8.3694235351868,12.6004920946434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
239.055897143158,8.74394091079012,7.84762712195516,6.79660241585225,9.15789750404656,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0
202.435310656401,12.8128924709745,13.5431521409191,9.20089649735019,11.2072185147554,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
332.95279850558,12.0080201025121,5.22056994494051,9.27814855938777,14.4726129737683,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144.779096763717,13.135662607383,8.80350498948246,5.5427134106867,5.333785363473,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0
226.88884714451,14.2607128969394,6.11259310273454,8.87673977296799,11.1410272563808,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
344.039466160409,12.2720021870919,13.9193233498372,13.1150337867439,13.1538912351243,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
278.426163950315,10.7847226038575,9.21898217871785,14.2470796150155,14.7914661769755,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
145.286419233618,9.89791202126071,7.72434334270656,8.26550716301426,5.79478503903374,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
295.102402758537,6.47715525934473,8.08269633445889,5.12745807878673,14.2979056900367,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
331.711808539883,14.149381776806,13.0008331825957,13.2324613910168,11.8193601886742,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
250.580105078733,6.91337555414066,10.8515136688948,13.4788165427744,6.62021399475634,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
402.254766961878,14.4415152817965,11.6512314928696,12.8220325382426,14.4427166017704,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
267.448352899514,6.00394481327385,14.2928571323864,6.51949591236189,13.162187889684,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
223.617658357236,13.2520651468076,14.7454260429367,10.1527292351238,6.67375456774607,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0
321.63791540156,14.4237868185155,9.19057097984478,14.6174090052955,11.6156015382148,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
213.745796348498,8.20421246811748,14.8619463015348,6.37474865885451,7.78853997122496,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
218.749834379088,11.1921335640363,6.47541634971276,7.58759065996855,13.021018516738,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
192.096314966017,13.0076295789331,13.172031280119,6.45300772739574,12.346449138131,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
341.610805360835,14.8650440271012,6.17388361832127,7.64847535872832,12.0979364542291,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1
234.080987097083,5.42040047701448,12.0303363725543,10.6437634327449,10.8913414296694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
319.49347831488,8.93391210585833,11.1106150923297,8.54013618547469,14.7607499919832,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
322.859062347737,13.5757963801734,6.61001395434141,13.1214265432209,10.6256704987027,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
324.424688605938,9.86121891066432,14.270992372185,13.0222218041308,13.678503590636,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0
208.467247102652,8.72526822378859,9.80083520291373,9.67188699170947,9.75411694962531,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
391.712020864634,12.232883060351,5.70632155751809,9.30431145709008,13.2748996419832,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
373.673916624127,9.2840384808369,9.59817757364362,11.3370913895778,11.367675056681,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
211.999751325384,8.19107142975554,10.6075589009561,5.74323341716081,6.26521512167528,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
224.876989310257,13.0634427280165,10.4757765028626,8.7124209641479,10.3405373706482,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
286.819526616457,11.1922759865411,6.89238513587043,7.51055405242369,12.6205137721263,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
344.04949330638,5.00738716684282,10.5072491150349,8.17788384389132,14.1592841176316,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
272.079882112438,7.58649221854284,6.75189866917208,12.3079215688631,9.35598185751587,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
295.46239976785,9.1877503041178,12.4316379567608,9.97087659081444,8.41032757423818,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
329.132165576326,13.9847373147495,11.2312467000447,11.1329213483259,8.57052091509104,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1
189.888584687432,13.8834166433662,11.2509663822129,6.6026709950529,9.47241774527356,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
343.234593279038,7.67762032104656,7.33884183689952,13.6811418971047,10.1937068556435,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
131.705314007897,13.5297053772956,9.48739208979532,12.1412456454709,5.1517414371483,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1
374.375661329966,6.99216242181137,14.2397558130324,9.90759010892361,13.4867500676773,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0
437.507924308607,6.09095873543993,11.1821919749491,13.7737731123343,10.163241205737,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
311.617028711376,9.76897199405357,7.65259217005223,10.8856882783584,7.723708297126,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0
325.891156376312,12.4246005993336,14.01223288849,11.4389774040319,13.5291651589796,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
153.680421854677,5.49968932988122,8.6838407930918,8.58838248299435,6.72997025074437,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
294.461716896714,8.52773984428495,7.0495780184865,10.6524553685449,11.8926030606963,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
300.127375974746,9.16805625660345,14.0312634385191,10.0460288999602,6.1025791359134,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
345.015629301312,8.31749376840889,8.44279192853719,7.35236911801621,12.7781964931637,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
328.04853131869,6.98761426610872,10.5131821311079,10.019823552575,14.4558389252052,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
399.150224618955,8.19304553093389,10.0361853512004,14.7041402384639,11.5104791824706,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
346.330429724271,7.00209643924609,5.84218804258853,11.0609859088436,13.9760664477944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
310.658208001344,12.6771993911825,13.7590312841348,13.6613382329233,10.0266828411259,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
235.894314689597,8.51487567415461,11.75194934709,13.6482453532517,11.8358478276059,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
290.997454553044,5.14907330973074,11.4739420008846,12.8564856783487,5.37249010521919,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0
425.524321877676,8.50204951828346,12.5126096350141,13.7365171522833,14.3166666221805,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
387.514866313398,6.91642121877521,13.9145940495655,9.5648828567937,12.4190172925591,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
267.989418026066,9.12932055303827,14.1286051971838,5.88654162362218,12.2875134111382,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0
276.73121734004,9.02288103243336,8.71068805921823,10.2568853902631,9.47376375552267,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
211.022965987709,6.37782796751708,6.89258818281814,5.59227193472907,9.24731091829017,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
261.391258591225,11.3553767371923,10.6922193383798,14.2910902830772,11.6317380592227,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
361.412759161874,9.50145069975406,8.38493618415669,14.6198957134038,6.52201236924157,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0
308.448506300177,6.41655651153997,5.95121985999867,6.51900468859822,11.8342462764122,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
170.951863948173,14.8536465549842,11.0458644526079,5.66701103467494,8.61996110761538,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1
147.416756555643,11.258739659097,6.1637275852263,5.23519937880337,9.03994739288464,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
310.105810633646,13.6035731132142,8.08167236624286,11.176478988491,10.0570308277383,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0
238.741756303771,6.47339582210407,5.67277247318998,10.7737617986277,12.2185380919836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
230.752188376658,13.6792685627006,9.88792353542522,5.26264276821166,10.1534794503823,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
242.39167339871,7.8953815670684,14.8365811724216,9.21936097554862,7.54608810180798,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
150.37971800505,5.13641980942339,7.70789773436263,7.74993549101055,6.93434349261224,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1
320.982345604006,6.08254109043628,9.70506802434102,12.5918031204492,8.77338262274861,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0
178.548388140053,13.5882297088392,6.56623990740627,9.84741201391444,6.60160763887689,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
286.817209239822,5.37285784492269,9.99702027067542,12.0222771167755,8.55150567600504,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
239.190092478138,7.51353763975203,12.2971829725429,7.12645344436169,12.0050747459754,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
228.979570096889,7.6425761426799,9.41812669159845,14.0614806674421,9.13286500610411,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
346.274475190889,10.2166316751391,14.0991761116311,11.0579838207923,12.1127165900543,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1
318.199531493078,7.42592155700549,5.57766723213717,12.8995610983111,9.44177972152829,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
292.066298832793,8.14051987137645,13.291890071705,11.2328476947732,9.95370301185176,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
104.17393187794,7.59159750537947,7.18146391445771,6.04985118610784,6.85588417109102,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
220.255388912567,6.15698292385787,10.1841541309841,10.7566513842903,8.00698587903753,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
401.514618236288,14.6174104441889,11.9135140650906,13.4194044675678,14.3604925624095,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162.430437160807,10.9038488729857,13.2918131584302,13.8622685219161,5.25699403835461,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
232.902876158988,5.85677382303402,12.9523931047879,5.6255720811896,10.6370646739379,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
245.862992205947,7.84273044206202,12.3937935358845,11.4185854350217,8.74652319354936,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1
415.549555739554,12.416598694399,11.948820350226,9.1145230550319,14.123591480311,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
303.12595163474,12.1385413245298,7.10932601010427,6.76277577644214,14.7108713700436,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
103.894925207269,14.8031433997676,9.45516474545002,7.5981910340488,7.15558169642463,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
387.917001916903,10.0193603150547,14.6641000499949,13.827716417145,13.9892573235556,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
286.291981411566,8.17375161452219,5.62033050693572,11.927029453218,11.4963111374527,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
326.912193369858,7.09857053821906,12.4310281430371,8.41158174676821,14.5132420072332,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
237.49019535934,5.00966537278146,14.8500520037487,5.75109502999112,10.8505926281214,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
398.170133113133,11.6221023001708,6.81181059684604,13.6868204548955,14.8373726638965,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
376.724680250155,7.95629223808646,10.3403526381589,13.8554428424686,10.0824291096069,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
186.85022834986,12.5767901400104,12.568960103672,13.4910271828994,5.61747105093673,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
381.280921962972,13.9104002364911,12.3846266954206,12.1181983803399,11.9098650617525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
340.020178118054,5.25186105165631,9.63636400178075,9.84198360936716,14.1064323624596,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
206.262333025779,7.83591892803088,5.57486303849146,10.7717843051068,7.0489135151729,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
287.214828923481,9.63152604177594,8.907655258663,5.43382852105424,12.5687278225087,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
290.721401455762,8.82458581821993,8.42737791128457,8.419237236958,13.2611728156917,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
135.370659043658,14.2572370055132,10.7893391372636,5.0134156178683,13.7763232458383,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
206.345198022878,8.69825291913003,12.1740838186815,9.17351989075541,5.05543503211811,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
118.96247293533,13.0182424443774,14.2961561703123,7.89045478450134,5.57179437950253,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
316.052005042169,5.00597304198891,12.7927864063531,12.6040712627582,12.4785522092134,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
178.763187223206,8.0979122989811,11.8235366092995,11.791665754281,5.18152708886191,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
318.90125127068,10.9586583799683,13.905030079186,12.1507896366529,13.2136595970951,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
144.449971782344,12.3456421960145,5.62009520595893,13.7391745252535,5.03134471364319,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
352.32830501419,9.74251099862158,14.5956795639358,12.5914676859975,14.3075609090738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237.49094482763,9.36498153489083,8.31570891663432,11.3007310056128,14.4853887963109,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
